Stkcd,other_receivables,fix_assets_net,intangible_assets_net,ttl_assets,ttl_current_assets,net_assets,total_liab,current_liab,year,retained_earnings
603220,28721043.88,155030472.52,48983066.25,3218427871.61,2736379363.57,1652864913.84,1565562957.77,1560866824.68,2019,535368640.69000006
603222,3435656.44,165051831.18,90685153.12,630039997.04,363263081.83,441549306.14,188490690.9,187914690.9,2014,173540714.54
603222,5816742.44,179077896.99,88623200.23,844014019.63,494950095.25,750991487.27,93022532.36,80121032.36,2015,201287817.97
603222,2631234.64,167962503.06,166502506.18,922425299.53,488852876.53,808939519.21,113485780.32,91641938.16,2016,231781722.72000003
603222,7412351.84,253932729.65,224250633.49,1574910224.47,470314548.17,928282956.24,646627268.23,484033461.18,2017,271866082.55
603222,6463722.06,687210828.32,255257748.33,2124838525.2,597634227.04,1046592610.85,1078245914.35,685786220.89,2018,287928901.25
603222,7053163.88,730789343.45,216531014.25,2084490165.24,694990673.17,1072807605.82,1011682559.42,655015544.37,2019,350407590.42
603223,5603247.72,389185300.45,112431896.05,850675070.65,278528397.88,621018653.4,229656417.25,204989727.42,2015,180198109.93
603223,8258813.7,428523461.35,146641620.45,896485084.3,254787117.53,682072802.26,214412282.04,187671506.31,2016,229998052.77
603223,17814911.1,394991255.02,146703371.15,1263826491.8,494244120.13,751328903.66,512497588.14,477934155.73,2017,279952263.63
603223,22045841.76,623968914.44,165686253.51,1671880744.92,707598695.45,1115065739.31,556815005.61,537207325.73,2018,308301774.09
603223,51050286.22,566287780.02,168566046.85,1609413962.23,647879637.44,1096741266.79,512672695.44,496714718.53,2019,301392603.34
603225,71432939.92,5501285759.7,302769337.23,11050896327.29,3516677616.59,6560435343.98,4490460983.31,3444870901.28,2017,4020336046.6
603225,112455160.23,7724740719.82,595982403.92,17169181029.41,5592631602.12,8242457515.64,8926723513.77,6610217863,2018,5286870188.950001
603225,45501933.79,12515929731.07,903449288.5,22900535790.91,6062111540.03,11660243483.76,11240292307.15,7071422180.93,2019,6488405373.34
603226,737162.98,286661178.7,56365280.58,981246740.24,471866318.12,729917532.53,251329207.71,243966741.04,2017,318169934.87
603226,555579.15,268342277.92,56772300.29,1065226378.03,463696482.17,826237848.61,238988529.42,232683662.75,2018,390104810.23
603226,800468.41,255289231.06,55406113.56,1139398534.08,801923269.4,920551268.33,218847265.75,213026665.75,2019,467937678.79
603227,135976280.85,931170444.71,259644090.87,2820458088.66,1494315341.85,1457353464.74,1363104623.92,889916892.34,2015,208709475.39000002
603227,131126839.29,881687114.18,259043118.9,2775310308.63,1460920613.39,1369556557.54,1405753751.09,912844639.57,2016,124558821.89
603227,56930038.94,871301576.22,252682693.19,2642430570.58,1276937776.8,1400564052.11,1241866518.47,797342888.87,2017,143019287.6
603227,41409721.64,885969709.77,260135340.74,3046142023.18,1467962015.59,1517365063.14,1528776960.04,1154501941.17,2018,188207679.4
603227,45807430.81,1041054342.02,270817011.43,3444797243.57,1707122041.62,1563875158.87,1880922084.7,1391646712.09,2019,263473682.57
603228,12083313.6,1106194380.82,174821777.68,4336863776.47,2997322055.86,2861502895.24,1475360881.23,1244118130,2016,1406933476.52
603228,17210586.09,1153391066.36,232492342.39,4777396648.66,3046420972.49,3276437988.59,1500958660.07,1422014836.71,2017,1821868569.87
603228,20521551.68,2303417953.58,255706521.52,7670109491.55,4829936148.71,4406773007.67,3263336483.88,2424146076.64,2018,2420527318.0499997
603228,36773059.61,2661668106.4,253450111.13,8820032353.92,5456245779.06,5628635753.49,3191396600.43,3030146145.17,2019,2934914835.57
603229,1270724.93,164218413.79,36776822.75,741583786.95,509392621.28,564934673.83,176649113.12,170597055.84,2017,176286326.94
603229,2443123.86,185908106.41,35715627.47,801978662.98,536118792.97,597598764.57,204379898.41,196518054.69,2018,208950417.68
603229,3265571.85,170296145.21,35220683.73,886144781,601626765.83,645185357.03,240959423.97,232148380.32,2019,256537010.14000002
603232,10147116.62,65759581.92,21881364.98,661135897.78,532853463.13,574839641.72,86296256.06,85788406.8,2017,263095150.95000002
603232,11898525.96,69183908.45,28245126.22,724843838.56,582382558.16,622825822.7,102018015.86,99606572.37,2018,310495099.71
603232,14262244.92,68889112.44,57106495.03,855164697.68,691507183.68,664621045.68,190543652,188741717.25,2019,356658319.88
603233,160754589.13,710334384.37,114120507.31,5822764034.08,4054881400.85,2802671409.74,3020092624.34,2997333624.34,2017,1385435003.5400002
603233,187135846.23,841413365.07,268834148.11,6537022734.8,4025156692.99,3086703181.13,3450319553.67,3414114393.67,2018,1677062901.51
603233,202393919.67,937512715.42,351927995.02,8671927623.31,5468043141.3,4331703118.12,4340224505.19,4002840962.42,2019,2139718863.24
603236,35718179.44,159112536.14,53785328.05,2931973545.61,2558000560.7,1714723122.18,1217250423.43,1217250423.43,2019,452891161.52000004
603238,4258312.98,300154965.24,58508717.47,497915023.2,136029644.51,385205373.48,112709649.72,104638185.13,2016,291811263.1
603238,5949942.95,370978911.13,96775349.87,1364589587.38,691568050.56,876145437.46,488444149.92,342358616.1,2017,331384204.83
603238,12528499.66,402867103.74,111052885.37,1485291472.78,664684069.9,935625180.74,549666292.04,525785967.55,2018,374638040.57
603238,10830742.24,583938393.78,123197149.58,1608710922.46,601984324.13,1027888407.69,580822514.77,562515146.69,2019,443096237.27
603239,1620801.95,225261242.01,21504197.39,1108048869.23,831811699.5,877592372.73,230456496.5,229241425.86,2016,305777255.49
603239,2627169.38,237340418.32,27210279.95,1204232174.14,856849099.46,993583959.42,210648214.72,209676094.16,2017,421768842.17999995
603239,2984997.01,235585292.16,29356373.96,1161618607.76,761354679.67,980638102.73,180980505.03,176597363.36,2018,408822985.49
603239,2551051.81,277255222.92,28565412.5,1196959826.65,760090861.45,996810531.93,200149294.72,191831758.11,2019,424995414.69
603256,4391953.28,246507583.46,104681454.83,1895423004.53,1063363411.09,1425400840.61,470022163.92,436343830.65,2019,253479635.94
603258,10365557.98,18764029.41,18032559.19,1843368930.45,1566909565.96,1552421297.38,290947633.07,290865883.07,2016,477843708.12
603258,11190339.12,279809710.36,16520130.83,1914942304.83,1388090600.69,1618426170.1,296516134.73,294726134.73,2017,542276983.11
603258,14794179.25,241910001.57,15505407.97,1931528544.43,1342192397.43,1713861102.19,217667442.24,215837015.48,2018,622271015.31
603258,9018063.74,221882482.41,20847884.67,2509645062.5,1603250712.1,1928928038.3,580717024.2,574811954.44,2019,809595066.76
603259,89329521.77,3491176791.95,626492472.61,22667201900.81,11806601147.33,18165230809.55,4501971091.26,3762057725.12,2018,4775554817.120001
603259,30891335.36,4332721080.6,918038106.73,29239134370.82,12663033917.84,17409710086.11,11829424284.71,6634386443.98,2019,5923056118.08
603260,2082636.19,4850360263.21,455116167.34,14163547550.71,4517998998.81,5465434725.84,8698112824.87,6967057579.86,2017,2476494298.23
603260,38782977.67,9607443317.12,477506497.81,16061443670.01,4742666031.39,8028338415.97,8033105254.04,5881735376.82,2018,4986201697.8
603260,4616063.46,10639572417.77,624605731.07,17387078713.51,4408167268.4,8601929099.07,8785149614.44,7308361268.77,2019,5543149565.070001
603266,7286882.53,161174079.5,5518480.45,732023824.12,502233938.35,445030297.9,286993526.22,284528401.74,2016,315148983.88
603266,2972007.84,198779121.4,5613994.39,1031252203.06,746319814.75,822238940.84,209013262.22,205606611.64,2017,368626151.82
603266,1949542.15,225967574.97,6584640.85,1100741465.24,803872843.11,868327447.58,232414017.66,222488096.78,2018,410799958.12
603266,3164421.16,220013143.9,6059028.74,1174101145.41,841511605.15,912716997.27,261384148.14,249936922.84,2019,461725757.71000004
603267,8317884.72,129630969.55,25382850.35,2359633191.81,2074720793.96,2079882811.94,279750379.87,230698350.05,2019,611727730.17
603268,14046103.82,110315223.58,43557522.17,641787469.9,469582518.69,535613458.05,106174011.85,101463582.29,2015,204026691.59
603268,31601928.6,208142382.88,75088993.18,870461758.91,455434257.77,597575937.25,272885821.66,209132246.78,2016,234775871.51000002
603268,3473743.03,229706673.41,76021772.12,1224536028.52,423368098.72,663878157.75,560657870.77,359265722.54,2017,268203049.38
603268,4748177.84,277053220.15,68187160.05,1258530188.48,481660253.36,690756022.33,567774166.15,442569701.24,2018,291638103.66
603268,17559400.67,268297243.24,61795239.7,1220924014.8,464846578.86,716617992.78,504306022.02,429692998.1,2019,308096891.35
603269,13201418.77,138484314.18,37637344.28,1241428309.1,1003014726.31,635803358.9,605624950.2,580343525.07,2017,306740311.37
603269,22696141.97,131174272.42,57824687.87,1420112122.83,1149340758.82,656087065.35,764025057.48,708137804.96,2018,327305173.59000003
603269,17421224.87,138433080.42,58334417.17,1548191705,1206132883.49,696830544.69,851361160.31,803675681.88,2019,365831593.02
603277,12561193.98,260910958.06,72866975.63,1878981322.47,1502754641.23,1561168526.94,317812795.53,285002261.59,2017,472213130.14
603277,26769855.35,250634715.14,76208992.85,2297175330.97,1872706789.26,1757318380.84,539856950.13,496875914.65,2018,660442665.55
603277,17437923.56,371796705.18,71636653.35,2614502373.1,1809074438.16,2034197498.69,580304874.41,528414767.73,2019,875799077.04
603278,25064300.66,634095365.88,83592701.2,2816510560.02,2058289688.62,1363002123.12,1453508436.9,1268504440.81,2017,472521346.31
603278,14453949.68,873191971.4,125676036.18,3203993283.95,2014319896.38,1526762937.08,1677230346.87,1561840167.89,2018,636282160.27
603278,5762900.79,1330668484.96,164166087.02,4061840218.59,2240272668.93,1704346890.33,2357493328.26,1817750166.4,2019,765994843.21
603279,34837581.9,802586132.89,183798661.85,4677192093.51,3602968793.6,2672345811.66,2004846281.85,1977741540.3,2019,1053487813.75
603283,2191247.48,77464108.02,23493269.52,1010716738.06,842574768.89,633512160.38,377204577.68,342747577.68,2017,210733094.06
603283,7028069.62,205864451.97,76016656.81,1373706146.14,893698512.37,751691733.09,622014413.05,583713043.02,2018,302971179.06
603283,3514183.98,207239168.29,119276292.37,2089930457.39,1154657091,1030894118.31,1059036339.08,868366092.27,2019,375014785.34000003
603286,56459.08,205206507.88,26636510.69,570238344.85,309427065.91,423095879.06,147142465.79,144381684.51,2017,142749327.77
603286,59000.15,222500154.47,27292495.09,632111635.37,321597476.35,434790596.78,197321038.59,188656844.47,2018,154444045.49
603286,161439.17,240509835.6,49444915.45,806707902.31,400565594.46,468841914.4,337865987.91,241204756.46,2019,174550112.48
603288,5407594.97,2360669866.84,81874709.37,6722123294.35,3411005300.55,3914438998.01,2807684296.34,2791542746.21,2013,1871147843.1100001
603288,6946040.13,3198675437.04,148693946.28,11000594566.17,7032610678.52,7487912155.39,3512682410.78,3348733839.85,2014,3587173533.3999996
603288,7085944.99,3263644592.88,144144932.39,11498002242.84,7174758210.69,8751125601.73,2746876641.11,2703608641.11,2015,4815161095.93
603288,6251866.18,3830285320.94,140015729.76,13463592998.27,8828203729.53,10013769433.03,3449823565.24,3403607065.24,2016,6040571529.490001
603288,12743950.84,3649646780.23,149567775.08,16336012255.77,11794427075.48,11764173507.61,4571838748.16,4514183248.16,2017,7736300808.91
603288,58905778.04,3745504253.81,143566603.01,20143788853.33,15807761031.34,13887826140.51,6255962712.82,6148219498.53,2018,9804791365.41
603288,89751214.54,3448256519.87,138370580.99,24753888098.68,20269367132.02,16597706781.83,8156181316.85,7978441119.04,2019,12550924407.25
603289,1223987.71,151285119.68,24069990.18,1276725602.25,1062240381.25,886802866.39,389922735.86,385953122.81,2017,306933713.69
603289,1311858.59,168292808.64,24183649.89,1311742637.67,1077156984.2,962026687.62,349715950.05,346169828,2018,380986216.93
603289,2843637.23,215751534.05,31831889.24,1405422633.52,1126986945.55,1029114233.24,376308400.28,373185769.23,2019,442079832.40999997
603290,455493.67,244665734.79,26753162.63,860487665.93,560635672.35,556354521.34,304133144.59,202564216.94,2019,396491927.90999997
603297,13083858.37,144072321.16,58937954.38,1160007746.02,822328348.71,1029470491.36,130537254.66,110656763.44,2018,393264034.77
603297,11204704.86,141861891.94,57459681.95,1266001426.49,860299136.31,1128734909.04,137266517.45,122487057.81,2019,490313450.19
603298,93103577.13,564598317.52,146961979.18,4580434373.55,3614541191.29,3486404939.49,1094029434.06,1074750740.87,2016,1624771471.25
603298,84498603.53,809176053.83,148443647.97,5156501857.1,3988428534.86,3802876652.71,1353625204.39,1331750344.54,2017,1913649167.6399999
603298,91216758.52,965178714.92,271014777.04,5625635365.2,3891202320.35,4200994633.1,1424640732.1,1395253777.03,2018,2274541440.54
603298,68419576.48,1239188911.81,273663094.36,6279383018.63,3363118533.75,4684203795.66,1595179222.97,1529731811.31,2019,2732758455.25
603299,20165810.74,2667574455.1,182463575.18,4558194846.14,1449792236.02,1970516934.4,2587677911.74,1768647227.64,2015,524090976.8
603299,17022228.23,2520190195.96,173961947.88,4480779700.44,1476901126.74,1966472504.72,2514307195.72,2205510698.64,2016,521870657.03
603299,13977021.31,2381868276.43,189584401.63,4499219363.19,1437484958.02,2133405635.54,2365813727.65,2138963727.65,2017,688807931.58
603299,10135119.89,2738381850.4,189274366.3,4713874042.01,1528310260.84,2225965514.65,2487908527.36,2353558527.36,2018,779967590.7800001
603299,81031073.84,3161429708.82,604426294.47,7065891995.34,2752608273.3,4103757497.93,2962134497.41,2758987772.78,2019,1545949151.35
603300,8061804.82,809183354.34,5083131.22,1681575762.71,778373615.4,1075201576.2,606374186.51,487126024.38,2015,323792837.99
603300,14662321.34,876014149.81,4924112.14,4470691200.09,2208517097.36,3345822623.09,1124868577,764004342.86,2016,369947355.88
603300,131156450.42,902025684.54,4781100.97,5653113603.25,2518098797.42,3489916854.42,2163196748.83,1616924390.57,2017,387937003.03
603300,80454697.38,1277760277.11,4849034.76,6080865030.47,2042805070.44,4022284490.37,2058580540.1,1919564674.81,2018,359148841.37
603300,69845711.86,2803148687.39,11687605.18,5181829816.79,1224155613.9,2038700719.14,3143129097.65,2336373668.59,2019,633386098.5899999
603301,20043380.35,490085944.33,132401778.07,1849948385.48,1032338456.18,1124657118.11,725291267.37,679704726.92,2018,324407941.11
603301,14549123.66,520686348.8,185131104.69,2669238311.75,1594504503.51,1399671925.82,1269566385.93,798310958.04,2019,446298002.71
603303,24737900.25,281394983.35,221000401.19,3486496591.85,2801181148.15,2372622249.06,1113874342.79,1113254342.79,2017,1044173047.16
603303,20178105.3,315238861.15,232788565.59,3837803210.21,3068010100.94,2577799712.75,1260003497.46,1259033497.46,2018,1238564330.1699998
603303,35375937.54,326101194.79,224255979.26,4116616893.31,3192037980.91,2664507706.37,1452109186.94,1452050058.16,2019,1463442036.28
603305,8834298.82,506394304.54,73087929.17,1430701756.06,708273664.73,1148657061.19,282044694.87,274667570.43,2017,347864116.99
603305,16262844.79,649755447.11,121595655.58,2409660460.65,1262181100.78,1445120869.61,964539591.04,569077100.9,2018,601521478.25
603305,13105761.73,746204555.09,213106369.93,2496929831.49,882978588.77,1552682043.35,944247788.14,495643362.65,2019,703956587.9599999
603306,498577.41,249803846.01,27328415.6,1121255948.78,806373894.49,922518784.79,198737163.99,186170081.48,2014,358601230.65999997
603306,625049.51,289019974.94,26600500.81,1275069284.11,922866213.52,1078220043.78,196849240.33,196770379.57,2015,511853037.39
603306,2703855.16,396990456.36,36036841.52,1571731170.68,1102254009.45,1299868256.49,271862914.19,270979628.79,2016,703037065.26
603306,2689404.97,459141807.36,35493376.71,2409551110.05,1830092371,2144885588.4,264665521.65,243612360.74,2017,831362944.99
603306,1378380.94,518930164.22,38850226.12,2586172261.28,1861895425.25,2319216969.75,266955291.53,228116939.76,2018,989716187.98
603306,1498461.48,670110166.73,37251129.93,2675081633.29,1928021789.59,2404311751.82,270769881.47,220346819.33,2019,1072517728.98
603308,13137805.89,1476144565.13,120141587.43,3751722422.04,1599006735.34,1186521426.59,2565200995.45,2369701025.62,2013,565056979.0699999
603308,6092396.21,1834154516.34,133959960.73,4439227489.83,2057821296.63,1860025612.93,2579201876.9,2232264438.13,2014,638556743.85
